frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
31, 32.258065, 0.970000, 525.149700, 0.188600, 0.310885, 0.045788, 0.123883, 0.579787, 
32, 31.250000, 0.970000, 542.086700, 0.181199, 0.312009, 0.048308, 0.123298, 0.578393, 
33, 30.303030, 0.970000, 559.013300, 0.178334, 0.310432, 0.045637, 0.124167, 0.577011, 
34, 29.411765, 0.970000, 575.954200, 0.172570, 0.310027, 0.045920, 0.122611, 0.579042, 
35, 28.571429, 0.970000, 592.885000, 0.168179, 0.312226, 0.047972, 0.122744, 0.580018, 
36, 27.777778, 0.970000, 609.821700, 0.166780, 0.310965, 0.047471, 0.124108, 0.577680, 
37, 27.027027, 0.970000, 626.757300, 0.162263, 0.310988, 0.046376, 0.121513, 0.580336, 
38, 26.315789, 0.970000, 643.697500, 0.157888, 0.310931, 0.048762, 0.123370, 0.580902, 
39, 25.641026, 0.970000, 660.633800, 0.156516, 0.311840, 0.045718, 0.123184, 0.577802, 
40, 25.000000, 0.970000, 677.571700, 0.150472, 0.310378, 0.048402, 0.125417, 0.579070, 
41, 24.390244, 0.970000, 694.501300, 0.151535, 0.310859, 0.045934, 0.123766, 0.579256, 
42, 23.809524, 0.970000, 711.427200, 0.148208, 0.308954, 0.045603, 0.124797, 0.577653, 
43, 23.255814, 0.970000, 728.376200, 0.144971, 0.309216, 0.045755, 0.124059, 0.578577, 
44, 22.727273, 0.970000, 745.302100, 0.144488, 0.311201, 0.045674, 0.123051, 0.577722, 
45, 22.222222, 0.970000, 762.242900, 0.141982, 0.309664, 0.047796, 0.123785, 0.577460, 
46, 21.739130, 0.970000, 779.178900, 0.140105, 0.313174, 0.045456, 0.120915, 0.576373, 
47, 21.276596, 0.970000, 796.123900, 0.138422, 0.310803, 0.047461, 0.123086, 0.577153, 
48, 20.833333, 0.970000, 813.038400, 0.140131, 0.311575, 0.045176, 0.122430, 0.578205, 
49, 20.408163, 0.970000, 829.966700, 0.137773, 0.313249, 0.047545, 0.119347, 0.577476, 
9, 111.111111, 0.960000, 152.587800, 0.515287, 0.317101, 0.046736, 0.123423, 0.580547, 
10, 100.000000, 0.960000, 169.518300, 0.461471, 0.317230, 0.048551, 0.123338, 0.581728, 
11, 90.909091, 0.960000, 186.450000, 0.430138, 0.316436, 0.048327, 0.125380, 0.583332, 
12, 83.333333, 0.960000, 203.389700, 0.398746, 0.318925, 0.049529, 0.125191, 0.581918, 
13, 76.923077, 0.960000, 220.323200, 0.376880, 0.317538, 0.048694, 0.123664, 0.581694, 
14, 71.428571, 0.960000, 237.269500, 0.350295, 0.315520, 0.048708, 0.126416, 0.579309, 
15, 66.666667, 0.960000, 254.193800, 0.326114, 0.319872, 0.047499, 0.124609, 0.581522, 
16, 62.500000, 0.960000, 271.128800, 0.309521, 0.314929, 0.049527, 0.122821, 0.580170, 
17, 58.823529, 0.960000, 288.067900, 0.295196, 0.317635, 0.047165, 0.122384, 0.580674, 
18, 55.555556, 0.960000, 305.001000, 0.283039, 0.314137, 0.047955, 0.121298, 0.580306, 
19, 52.631579, 0.960000, 321.942500, 0.270830, 0.315210, 0.046600, 0.123170, 0.578906, 
20, 50.000000, 0.960000, 338.871000, 0.259741, 0.315641, 0.048448, 0.124824, 0.580261, 
21, 47.619048, 0.960000, 355.801100, 0.250019, 0.314807, 0.046930, 0.124522, 0.579917, 
22, 45.454545, 0.960000, 372.736700, 0.241568, 0.313313, 0.047189, 0.126915, 0.579643, 
23, 43.478261, 0.960000, 389.671600, 0.235610, 0.313301, 0.048581, 0.122134, 0.581119, 
24, 41.666667, 0.960000, 406.606300, 0.228145, 0.314945, 0.047936, 0.120088, 0.578635, 
