frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
27, 37.037037, 0.980000, 1.436700, 0.282362, 0.322576, 0.049319, 0.143077, 0.581796, 
28, 35.714286, 0.980000, 1.489300, 0.274399, 0.321547, 0.046701, 0.142470, 0.581579, 
29, 34.482759, 0.980000, 1.536300, 0.269446, 0.322477, 0.051295, 0.143446, 0.578327, 
30, 33.333333, 0.980000, 1.589300, 0.261973, 0.323402, 0.049109, 0.144924, 0.577588, 
31, 32.258065, 0.980000, 1.646100, 0.256444, 0.324436, 0.049174, 0.143166, 0.578579, 
32, 31.250000, 0.980000, 1.694000, 0.250217, 0.317314, 0.050323, 0.142881, 0.578110, 
33, 30.303030, 0.980000, 1.751200, 0.241882, 0.321091, 0.049432, 0.145380, 0.577207, 
34, 29.411765, 0.980000, 1.801400, 0.236164, 0.321626, 0.050251, 0.146100, 0.576535, 
35, 28.571429, 0.980000, 1.850500, 0.234523, 0.320657, 0.046317, 0.145685, 0.575743, 
36, 27.777778, 0.980000, 1.903200, 0.229868, 0.319140, 0.046906, 0.140201, 0.577153, 
37, 27.027027, 0.980000, 1.959300, 0.226339, 0.316621, 0.048197, 0.142073, 0.574579, 
38, 26.315789, 0.980000, 2.010400, 0.221394, 0.319672, 0.050959, 0.141557, 0.577608, 
39, 25.641026, 0.980000, 2.058400, 0.218984, 0.320006, 0.049919, 0.144250, 0.572408, 
40, 25.000000, 0.980000, 2.111400, 0.213635, 0.321369, 0.046983, 0.140799, 0.574292, 
41, 24.390244, 0.980000, 2.163600, 0.208868, 0.319686, 0.047625, 0.144428, 0.573735, 
42, 23.809524, 0.980000, 2.218300, 0.204471, 0.320007, 0.051020, 0.143410, 0.574435, 
43, 23.255814, 0.980000, 2.268100, 0.200620, 0.321264, 0.049246, 0.143928, 0.573390, 
44, 22.727273, 0.980000, 2.324100, 0.197249, 0.320702, 0.047956, 0.145124, 0.573471, 
45, 22.222222, 0.980000, 2.376900, 0.194157, 0.320653, 0.048938, 0.142507, 0.574043, 
46, 21.739130, 0.980000, 2.422800, 0.190016, 0.319586, 0.052787, 0.141239, 0.573944, 
47, 21.276596, 0.980000, 2.477200, 0.185902, 0.314546, 0.050124, 0.145343, 0.571981, 
48, 20.833333, 0.980000, 2.531800, 0.182932, 0.318101, 0.047507, 0.139857, 0.569517, 
49, 20.408163, 0.980000, 2.586700, 0.181915, 0.320373, 0.049654, 0.146956, 0.572078, 
13, 76.923077, 0.970000, 0.706900, 0.494484, 0.331763, 0.046491, 0.144096, 0.608304, 
14, 71.428571, 0.970000, 0.759200, 0.470484, 0.329330, 0.052473, 0.146956, 0.602836, 
15, 66.666667, 0.970000, 0.808500, 0.443218, 0.325714, 0.046645, 0.146481, 0.600011, 
16, 62.500000, 0.970000, 0.860100, 0.419925, 0.328416, 0.047909, 0.141267, 0.596683, 
17, 58.823529, 0.970000, 0.912100, 0.398046, 0.326138, 0.049629, 0.144941, 0.596589, 
18, 55.555556, 0.970000, 0.967500, 0.378081, 0.323764, 0.050734, 0.145176, 0.594680, 
19, 52.631579, 0.970000, 1.016500, 0.361707, 0.324924, 0.048144, 0.141875, 0.587149, 
20, 50.000000, 0.970000, 1.068300, 0.350010, 0.323742, 0.049966, 0.140038, 0.590920, 
21, 47.619048, 0.970000, 1.123900, 0.335168, 0.328271, 0.052188, 0.142920, 0.588407, 
22, 45.454545, 0.970000, 1.176900, 0.325199, 0.324851, 0.046399, 0.143893, 0.588430, 
23, 43.478261, 0.970000, 1.224600, 0.315392, 0.323388, 0.048606, 0.144489, 0.584406, 
24, 41.666667, 0.970000, 1.276600, 0.304965, 0.320831, 0.048155, 0.144456, 0.583154, 
25, 40.000000, 0.970000, 1.331900, 0.292958, 0.322673, 0.044964, 0.139854, 0.580494, 
26, 38.461538, 0.970000, 1.381800, 0.282632, 0.323064, 0.050024, 0.151658, 0.583847, 
27, 37.037037, 0.970000, 1.436300, 0.277031, 0.326596, 0.047486, 0.141880, 0.579192, 
28, 35.714286, 0.970000, 1.485200, 0.269225, 0.324045, 0.048141, 0.142659, 0.579493, 
29, 34.482759, 0.970000, 1.541100, 0.261617, 0.320074, 0.051798, 0.143031, 0.580029, 
30, 33.333333, 0.970000, 1.589800, 0.257020, 0.322329, 0.054750, 0.141924, 0.579540, 
31, 32.258065, 0.970000, 1.642100, 0.248153, 0.323487, 0.052012, 0.139279, 0.580697, 
