frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
23, 43.478261, 0.980000, 46.485600, 0.126750, 0.339007, 0.048014, 0.172425, 0.772386, 
24, 41.666667, 0.980000, 48.425800, 0.124669, 0.339527, 0.047162, 0.173732, 0.771668, 
25, 40.000000, 0.980000, 50.398600, 0.121270, 0.338920, 0.050770, 0.171225, 0.765687, 
26, 38.461538, 0.980000, 52.398800, 0.118186, 0.333249, 0.048966, 0.172448, 0.756415, 
27, 37.037037, 0.980000, 54.407600, 0.117077, 0.335174, 0.048811, 0.171617, 0.747457, 
28, 35.714286, 0.980000, 56.435300, 0.113266, 0.331534, 0.047039, 0.169012, 0.736583, 
29, 34.482759, 0.980000, 58.394300, 0.112206, 0.332420, 0.049034, 0.169280, 0.732200, 
30, 33.333333, 0.980000, 60.417600, 0.109391, 0.333775, 0.047641, 0.169305, 0.725497, 
31, 32.258065, 0.980000, 62.398800, 0.108394, 0.332332, 0.047759, 0.166435, 0.716878, 
32, 31.250000, 0.980000, 64.384600, 0.105471, 0.332130, 0.047920, 0.168097, 0.714504, 
33, 30.303030, 0.980000, 66.395100, 0.103984, 0.331234, 0.050559, 0.167712, 0.703397, 
34, 29.411765, 0.980000, 68.420800, 0.104344, 0.328950, 0.048422, 0.165473, 0.696773, 
35, 28.571429, 0.980000, 70.416100, 0.101911, 0.329589, 0.047040, 0.163844, 0.692198, 
36, 27.777778, 0.980000, 72.439900, 0.098314, 0.329825, 0.047166, 0.165032, 0.687955, 
37, 27.027027, 0.980000, 74.416100, 0.098816, 0.326252, 0.048151, 0.165893, 0.680877, 
38, 26.315789, 0.980000, 76.383600, 0.097354, 0.327395, 0.046152, 0.159710, 0.678189, 
39, 25.641026, 0.980000, 78.419100, 0.096207, 0.327825, 0.048137, 0.164307, 0.675860, 
40, 25.000000, 0.980000, 80.428500, 0.093769, 0.329037, 0.049261, 0.162683, 0.669646, 
41, 24.390244, 0.980000, 82.402600, 0.093345, 0.324300, 0.048731, 0.165899, 0.667456, 
42, 23.809524, 0.980000, 84.379400, 0.089313, 0.324339, 0.047292, 0.161616, 0.664450, 
