frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
32, 31.250000, 0.980000, 33.564500, 0.138932, 0.329832, 0.050948, 0.157701, 0.695404, 
33, 30.303030, 0.980000, 34.613900, 0.139602, 0.330739, 0.050657, 0.161228, 0.691707, 
34, 29.411765, 0.980000, 35.656000, 0.135670, 0.330471, 0.048495, 0.162223, 0.686123, 
35, 28.571429, 0.980000, 36.695700, 0.135202, 0.325560, 0.049416, 0.161900, 0.682171, 
36, 27.777778, 0.980000, 37.740500, 0.133542, 0.332527, 0.052385, 0.156517, 0.679725, 
37, 27.027027, 0.980000, 38.833300, 0.131114, 0.323871, 0.048492, 0.156378, 0.660920, 
38, 26.315789, 0.980000, 39.837500, 0.127063, 0.324855, 0.049391, 0.156353, 0.665989, 
39, 25.641026, 0.980000, 40.884500, 0.128620, 0.329345, 0.051953, 0.158243, 0.659766, 
40, 25.000000, 0.980000, 41.940600, 0.126760, 0.322403, 0.046972, 0.157462, 0.652736, 
41, 24.390244, 0.980000, 42.979400, 0.126290, 0.327258, 0.047772, 0.163270, 0.657109, 
42, 23.809524, 0.980000, 44.021900, 0.122920, 0.323122, 0.049264, 0.162629, 0.652812, 
43, 23.255814, 0.980000, 45.069100, 0.123518, 0.328936, 0.052175, 0.153804, 0.651442, 
44, 22.727273, 0.980000, 46.117900, 0.122254, 0.322412, 0.049650, 0.157872, 0.646006, 
45, 22.222222, 0.980000, 47.163900, 0.118416, 0.324719, 0.047868, 0.153844, 0.643992, 
46, 21.739130, 0.980000, 48.189100, 0.117253, 0.327749, 0.045911, 0.154996, 0.644988, 
47, 21.276596, 0.980000, 49.240800, 0.115277, 0.324976, 0.049019, 0.154874, 0.641741, 
48, 20.833333, 0.980000, 50.290100, 0.114634, 0.321934, 0.047523, 0.161708, 0.632240, 
49, 20.408163, 0.980000, 51.331600, 0.113507, 0.326890, 0.050067, 0.156243, 0.634028, 
6, 166.666667, 0.970000, 6.763100, 0.483376, 0.409707, 0.056289, 0.217871, 1.294295, 
7, 142.857143, 0.970000, 7.630600, 0.432669, 0.394251, 0.054497, 0.209746, 1.221250, 
8, 125.000000, 0.970000, 8.624500, 0.380147, 0.386956, 0.056825, 0.203389, 1.147194, 
9, 111.111111, 0.970000, 9.650300, 0.350397, 0.381925, 0.050536, 0.197356, 1.085440, 
10, 100.000000, 0.970000, 10.663500, 0.319789, 0.374254, 0.048751, 0.194230, 1.028231, 
11, 90.909091, 0.970000, 11.689300, 0.299580, 0.370296, 0.049440, 0.192716, 1.000846, 
12, 83.333333, 0.970000, 12.735900, 0.282172, 0.365084, 0.049538, 0.188652, 0.977322, 
13, 76.923077, 0.970000, 13.759500, 0.262065, 0.359524, 0.052291, 0.186858, 0.924502, 
14, 71.428571, 0.970000, 14.771800, 0.246089, 0.356088, 0.050150, 0.182639, 0.914398, 
15, 66.666667, 0.970000, 15.799900, 0.229399, 0.353669, 0.053899, 0.175550, 0.899260, 
16, 62.500000, 0.970000, 16.847300, 0.218667, 0.353336, 0.049072, 0.180341, 0.880082, 
17, 58.823529, 0.970000, 17.883500, 0.208372, 0.350952, 0.049293, 0.174024, 0.869260, 
18, 55.555556, 0.970000, 18.927200, 0.202228, 0.347130, 0.050095, 0.178163, 0.848020, 
19, 52.631579, 0.970000, 19.974200, 0.195751, 0.346987, 0.050244, 0.176037, 0.824505, 
20, 50.000000, 0.970000, 21.015600, 0.189325, 0.343273, 0.047196, 0.172822, 0.808234, 
21, 47.619048, 0.970000, 22.063400, 0.180454, 0.343630, 0.050859, 0.166190, 0.797158, 
22, 45.454545, 0.970000, 23.111100, 0.175777, 0.340314, 0.047521, 0.167716, 0.779552, 
23, 43.478261, 0.970000, 24.152200, 0.169684, 0.341226, 0.048992, 0.171022, 0.772178, 
24, 41.666667, 0.970000, 25.193500, 0.160157, 0.338059, 0.053843, 0.169677, 0.760561, 
25, 40.000000, 0.970000, 26.241200, 0.155413, 0.336585, 0.048934, 0.164976, 0.754272, 
26, 38.461538, 0.970000, 27.293700, 0.151660, 0.336828, 0.046839, 0.166985, 0.746667, 
27, 37.037037, 0.970000, 28.341000, 0.149379, 0.337400, 0.051116, 0.169935, 0.734906, 
28, 35.714286, 0.970000, 29.373300, 0.146633, 0.335084, 0.053353, 0.166535, 0.729564, 
29, 34.482759, 0.970000, 30.432800, 0.142940, 0.332819, 0.047046, 0.163773, 0.712978, 
30, 33.333333, 0.970000, 31.468300, 0.142191, 0.329138, 0.051746, 0.160719, 0.711930, 
31, 32.258065, 0.970000, 32.516000, 0.138850, 0.332805, 0.054806, 0.163129, 0.705145, 
32, 31.250000, 0.970000, 33.566100, 0.136230, 0.333741, 0.048076, 0.164657, 0.699245, 
33, 30.303030, 0.970000, 34.609800, 0.136680, 0.330644, 0.053311, 0.162793, 0.691209, 
34, 29.411765, 0.970000, 35.659700, 0.133654, 0.331585, 0.051891, 0.164732, 0.689064, 
35, 28.571429, 0.970000, 36.690500, 0.131801, 0.327944, 0.051723, 0.161039, 0.680768, 
36, 27.777778, 0.970000, 37.742800, 0.132837, 0.328950, 0.053104, 0.158192, 0.678648, 
37, 27.027027, 0.970000, 38.837100, 0.129693, 0.328870, 0.051493, 0.160650, 0.662027, 
38, 26.315789, 0.970000, 39.837800, 0.127155, 0.323666, 0.048741, 0.160148, 0.664579, 
39, 25.641026, 0.970000, 40.881400, 0.124613, 0.321885, 0.047757, 0.159459, 0.660175, 
40, 25.000000, 0.970000, 41.940100, 0.125349, 0.326635, 0.047452, 0.160108, 0.653358, 
41, 24.390244, 0.970000, 42.974400, 0.124389, 0.328353, 0.051066, 0.161721, 0.656115, 
42, 23.809524, 0.970000, 44.017100, 0.121916, 0.324804, 0.049450, 0.155526, 0.653697, 
43, 23.255814, 0.970000, 45.063900, 0.119145, 0.324890, 0.049337, 0.158268, 0.649443, 
44, 22.727273, 0.970000, 46.111200, 0.117072, 0.322632, 0.047194, 0.159296, 0.647443, 
45, 22.222222, 0.970000, 47.163100, 0.118454, 0.321781, 0.050378, 0.155257, 0.645805, 
46, 21.739130, 0.970000, 48.193000, 0.116313, 0.320012, 0.050838, 0.162026, 0.641956, 
47, 21.276596, 0.970000, 49.239900, 0.112814, 0.323136, 0.048668, 0.153886, 0.639363, 
48, 20.833333, 0.970000, 50.287800, 0.111505, 0.323108, 0.052620, 0.156304, 0.633124, 
49, 20.408163, 0.970000, 51.328400, 0.109442, 0.321288, 0.047186, 0.154388, 0.630481, 
6, 166.666667, 0.960000, 6.758600, 0.470803, 0.404455, 0.051889, 0.212374, 1.291146, 
7, 142.857143, 0.960000, 7.627000, 0.421470, 0.396648, 0.053078, 0.207566, 1.215501, 
8, 125.000000, 0.960000, 8.629100, 0.373512, 0.388121, 0.049328, 0.206209, 1.146542, 
9, 111.111111, 0.960000, 9.650100, 0.341769, 0.380405, 0.050747, 0.201562, 1.079377, 
