frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
13, 76.923077, 0.980000, 31.597300, 0.300302, 0.391276, 0.051050, 0.189932, 1.409556, 
14, 71.428571, 0.980000, 32.373200, 0.294746, 0.389419, 0.050160, 0.191433, 1.404619, 
15, 66.666667, 0.980000, 32.888000, 0.286757, 0.385858, 0.051805, 0.187587, 1.396041, 
16, 62.500000, 0.980000, 34.734700, 0.272635, 0.388606, 0.050536, 0.189662, 1.368224, 
17, 58.823529, 0.980000, 36.673000, 0.257960, 0.384360, 0.045804, 0.185652, 1.336225, 
18, 55.555556, 0.980000, 38.549400, 0.242798, 0.381970, 0.049882, 0.187413, 1.305221, 
19, 52.631579, 0.980000, 40.428600, 0.234550, 0.379066, 0.050325, 0.187831, 1.274125, 
20, 50.000000, 0.980000, 42.447700, 0.223785, 0.372195, 0.049969, 0.181048, 1.240905, 
21, 47.619048, 0.980000, 44.346200, 0.216149, 0.372720, 0.048306, 0.178849, 1.207194, 
22, 45.454545, 0.980000, 46.425000, 0.209832, 0.368683, 0.053575, 0.180834, 1.190641, 
23, 43.478261, 0.980000, 48.657700, 0.205877, 0.366788, 0.052250, 0.179747, 1.159304, 
24, 41.666667, 0.980000, 50.752600, 0.199837, 0.368013, 0.048464, 0.178463, 1.128835, 
25, 40.000000, 0.980000, 52.880800, 0.195261, 0.363920, 0.049029, 0.176245, 1.116342, 
26, 38.461538, 0.980000, 55.891700, 0.189631, 0.359825, 0.048959, 0.175070, 1.081026, 
27, 37.037037, 0.980000, 58.663200, 0.184646, 0.358911, 0.048056, 0.175230, 1.065335, 
28, 35.714286, 0.980000, 61.524400, 0.180827, 0.356078, 0.049586, 0.175647, 1.043947, 
29, 34.482759, 0.980000, 64.353500, 0.175503, 0.353158, 0.048923, 0.172764, 1.030703, 
30, 33.333333, 0.980000, 66.514800, 0.171877, 0.349734, 0.049604, 0.173837, 1.015128, 
31, 32.258065, 0.980000, 68.717600, 0.166045, 0.351722, 0.049547, 0.174397, 1.002789, 
32, 31.250000, 0.980000, 70.935400, 0.162115, 0.348875, 0.048480, 0.173063, 0.992095, 
33, 30.303030, 0.980000, 73.583700, 0.158052, 0.346298, 0.047214, 0.168796, 0.980228, 
34, 29.411765, 0.980000, 75.809500, 0.154645, 0.348654, 0.046398, 0.167940, 0.961892, 
35, 28.571429, 0.980000, 78.040000, 0.151648, 0.345390, 0.048541, 0.166823, 0.948877, 
36, 27.777778, 0.980000, 80.265800, 0.148660, 0.347629, 0.049311, 0.165821, 0.940012, 
37, 27.027027, 0.980000, 82.494800, 0.146994, 0.345219, 0.046171, 0.164164, 0.924091, 
38, 26.315789, 0.980000, 84.724000, 0.146073, 0.343805, 0.049612, 0.166756, 0.913810, 
39, 25.641026, 0.980000, 86.954400, 0.143142, 0.342968, 0.045264, 0.161412, 0.903494, 
40, 25.000000, 0.980000, 89.180600, 0.140493, 0.339002, 0.049624, 0.161758, 0.893404, 
41, 24.390244, 0.980000, 91.414700, 0.139273, 0.346721, 0.045705, 0.164698, 0.888057, 
42, 23.809524, 0.980000, 93.639200, 0.140672, 0.338734, 0.048803, 0.160677, 0.881476, 
43, 23.255814, 0.980000, 95.867200, 0.136787, 0.337385, 0.048989, 0.161866, 0.872945, 
44, 22.727273, 0.980000, 98.095500, 0.137589, 0.336608, 0.054020, 0.160616, 0.865683, 
45, 22.222222, 0.980000, 100.324400, 0.135866, 0.338852, 0.048299, 0.158880, 0.859036, 
46, 21.739130, 0.980000, 102.553800, 0.134344, 0.336671, 0.049395, 0.160800, 0.846940, 
47, 21.276596, 0.980000, 104.780500, 0.133891, 0.332968, 0.050031, 0.157491, 0.842724, 
48, 20.833333, 0.980000, 107.011900, 0.130163, 0.335370, 0.047654, 0.156662, 0.836047, 
49, 20.408163, 0.980000, 109.238600, 0.132209, 0.335418, 0.049295, 0.156486, 0.827193, 
6, 166.666667, 0.970000, 27.441000, 0.416383, 0.405497, 0.051327, 0.192245, 1.472427, 
7, 142.857143, 0.970000, 27.633800, 0.387540, 0.407566, 0.047774, 0.193549, 1.466221, 
8, 125.000000, 0.970000, 27.720300, 0.364767, 0.403752, 0.047762, 0.196200, 1.469817, 
9, 111.111111, 0.970000, 28.233200, 0.352732, 0.402411, 0.046792, 0.191727, 1.461317, 
10, 100.000000, 0.970000, 28.829100, 0.335049, 0.401735, 0.047267, 0.196787, 1.449877, 
11, 90.909091, 0.970000, 29.611900, 0.315937, 0.402625, 0.047342, 0.195567, 1.440262, 
12, 83.333333, 0.970000, 30.648800, 0.302981, 0.396876, 0.047912, 0.190452, 1.415958, 
13, 76.923077, 0.970000, 31.595900, 0.295337, 0.395607, 0.046072, 0.191411, 1.408058, 
14, 71.428571, 0.970000, 32.374800, 0.289386, 0.388088, 0.046938, 0.190592, 1.410811, 
15, 66.666667, 0.970000, 32.875300, 0.278339, 0.390862, 0.049360, 0.190122, 1.399637, 
16, 62.500000, 0.970000, 34.729100, 0.262357, 0.383716, 0.050932, 0.186790, 1.366016, 
17, 58.823529, 0.970000, 36.710700, 0.249958, 0.385419, 0.049690, 0.187682, 1.336707, 
18, 55.555556, 0.970000, 38.560200, 0.237945, 0.377620, 0.047581, 0.184212, 1.303733, 
19, 52.631579, 0.970000, 40.438300, 0.230994, 0.379053, 0.044459, 0.187233, 1.277289, 
20, 50.000000, 0.970000, 42.469100, 0.218553, 0.373271, 0.045510, 0.183892, 1.241821, 
21, 47.619048, 0.970000, 44.355900, 0.210798, 0.369388, 0.047234, 0.181200, 1.209818, 
22, 45.454545, 0.970000, 46.481800, 0.204346, 0.369189, 0.048991, 0.177915, 1.189639, 
23, 43.478261, 0.970000, 48.572200, 0.201386, 0.368248, 0.045208, 0.181219, 1.153414, 
24, 41.666667, 0.970000, 50.790100, 0.195194, 0.365633, 0.049629, 0.174560, 1.132689, 
25, 40.000000, 0.970000, 52.843500, 0.190826, 0.361164, 0.050631, 0.179069, 1.116964, 
26, 38.461538, 0.970000, 55.565600, 0.184303, 0.358554, 0.048602, 0.178091, 1.088416, 
27, 37.037037, 0.970000, 58.712700, 0.180439, 0.355830, 0.049304, 0.176289, 1.061712, 
28, 35.714286, 0.970000, 61.469800, 0.173392, 0.355321, 0.047873, 0.170625, 1.044427, 
29, 34.482759, 0.970000, 64.021200, 0.169208, 0.353671, 0.048197, 0.174274, 1.027681, 
30, 33.333333, 0.970000, 66.522300, 0.166428, 0.356099, 0.047621, 0.173576, 1.025341, 
31, 32.258065, 0.970000, 69.123800, 0.158307, 0.346969, 0.050600, 0.171129, 1.005955, 
32, 31.250000, 0.970000, 71.354100, 0.155291, 0.350287, 0.048567, 0.175945, 0.994697, 
33, 30.303030, 0.970000, 73.581200, 0.154656, 0.350370, 0.043704, 0.173997, 0.976561, 
34, 29.411765, 0.970000, 75.809800, 0.150526, 0.345633, 0.046122, 0.167453, 0.964288, 
35, 28.571429, 0.970000, 78.039800, 0.149354, 0.348604, 0.050366, 0.166674, 0.951412, 
36, 27.777778, 0.970000, 80.265400, 0.145581, 0.344374, 0.043356, 0.165962, 0.939731, 
37, 27.027027, 0.970000, 82.496400, 0.143553, 0.343886, 0.046166, 0.163616, 0.926803, 
38, 26.315789, 0.970000, 84.725200, 0.140412, 0.339562, 0.043039, 0.164177, 0.916434, 
39, 25.641026, 0.970000, 86.954400, 0.138988, 0.341025, 0.045743, 0.164409, 0.904254, 
40, 25.000000, 0.970000, 89.181400, 0.137639, 0.337900, 0.047246, 0.165995, 0.899993, 
41, 24.390244, 0.970000, 91.409900, 0.135304, 0.341277, 0.051119, 0.164946, 0.889951, 
42, 23.809524, 0.970000, 93.638300, 0.133287, 0.337121, 0.046965, 0.164129, 0.881819, 
43, 23.255814, 0.970000, 95.868200, 0.134545, 0.337134, 0.047120, 0.161784, 0.870124, 
44, 22.727273, 0.970000, 98.093800, 0.132559, 0.336366, 0.050698, 0.160602, 0.864393, 
45, 22.222222, 0.970000, 100.323000, 0.131346, 0.336092, 0.051701, 0.163778, 0.850698, 
46, 21.739130, 0.970000, 102.550900, 0.129526, 0.334932, 0.048961, 0.163161, 0.850819, 
47, 21.276596, 0.970000, 104.780500, 0.126792, 0.336652, 0.048930, 0.159050, 0.844075, 
48, 20.833333, 0.970000, 107.010700, 0.128032, 0.333660, 0.050335, 0.159409, 0.836591, 
49, 20.408163, 0.970000, 109.239400, 0.126476, 0.335628, 0.045110, 0.162696, 0.830498, 
7, 142.857143, 0.960000, 27.609800, 0.373859, 0.405558, 0.050656, 0.192089, 1.467349, 
8, 125.000000, 0.960000, 27.701900, 0.359346, 0.400367, 0.049636, 0.191550, 1.468931, 
9, 111.111111, 0.960000, 28.224700, 0.340789, 0.400224, 0.049530, 0.193792, 1.462087, 
10, 100.000000, 0.960000, 28.826600, 0.323390, 0.397218, 0.047365, 0.190480, 1.451198, 
11, 90.909091, 0.960000, 29.591600, 0.309384, 0.399476, 0.050938, 0.192088, 1.440714, 
12, 83.333333, 0.960000, 30.645300, 0.295883, 0.398011, 0.049583, 0.191751, 1.417991, 
13, 76.923077, 0.960000, 31.590100, 0.288667, 0.394291, 0.049530, 0.187810, 1.408660, 
14, 71.428571, 0.960000, 32.376100, 0.280486, 0.384888, 0.046781, 0.189490, 1.404138, 
15, 66.666667, 0.960000, 32.876600, 0.271052, 0.389859, 0.046341, 0.190390, 1.396789, 
16, 62.500000, 0.960000, 34.737600, 0.258721, 0.383493, 0.050234, 0.192089, 1.366601, 
17, 58.823529, 0.960000, 36.690100, 0.243829, 0.384687, 0.047566, 0.187264, 1.335240, 
18, 55.555556, 0.960000, 38.542700, 0.232124, 0.382058, 0.052939, 0.188881, 1.307224, 
19, 52.631579, 0.960000, 40.429000, 0.220733, 0.374124, 0.048305, 0.182797, 1.275234, 
20, 50.000000, 0.960000, 42.454800, 0.212592, 0.372104, 0.048462, 0.184808, 1.247439, 
21, 47.619048, 0.960000, 44.358000, 0.205274, 0.371076, 0.046951, 0.180702, 1.206077, 
22, 45.454545, 0.960000, 46.408700, 0.199470, 0.366320, 0.044182, 0.180024, 1.189727, 
23, 43.478261, 0.960000, 48.542200, 0.193821, 0.364908, 0.049039, 0.179197, 1.156580, 
24, 41.666667, 0.960000, 50.821400, 0.188949, 0.364329, 0.050592, 0.177005, 1.131952, 
25, 40.000000, 0.960000, 53.090300, 0.184312, 0.361569, 0.043231, 0.173185, 1.118004, 
26, 38.461538, 0.960000, 56.231900, 0.180009, 0.359198, 0.050992, 0.175779, 1.086012, 
27, 37.037037, 0.960000, 58.746300, 0.173454, 0.355274, 0.046554, 0.172821, 1.060161, 
28, 35.714286, 0.960000, 60.830700, 0.167967, 0.354453, 0.050421, 0.170878, 1.045169, 
29, 34.482759, 0.960000, 64.345200, 0.165833, 0.351612, 0.052379, 0.175316, 1.025796, 
30, 33.333333, 0.960000, 66.520100, 0.160481, 0.349283, 0.050995, 0.172644, 1.017219, 
31, 32.258065, 0.960000, 68.724800, 0.157136, 0.348631, 0.046513, 0.172113, 1.008227, 
32, 31.250000, 0.960000, 71.353500, 0.153734, 0.346453, 0.050392, 0.171589, 0.990523, 
33, 30.303030, 0.960000, 73.582100, 0.147797, 0.347967, 0.047726, 0.171943, 0.977682, 
34, 29.411765, 0.960000, 75.808200, 0.149133, 0.346222, 0.045818, 0.170030, 0.964881, 
35, 28.571429, 0.960000, 78.041200, 0.144020, 0.347360, 0.049222, 0.168228, 0.948490, 
36, 27.777778, 0.960000, 80.266600, 0.143184, 0.343634, 0.050617, 0.165330, 0.939836, 
